WeaponDescriptor;Salves;HasMainSalvo;SalvoIsMainSalvo;Turret_1_AngleRotationMax;Turret_1_AngleRotationMaxPitch;Turret_1_AngleRotationMinPitch;Turret_1_VitesseRotation;Turret_1_Weapon_1_Ammunition;Turret_1_Weapon_1_NbWeapons;Turret_1_Weapon_1_SalvoStockIndex;Turret_1_Weapon_2_Ammunition;Turret_1_Weapon_2_NbWeapons;Turret_1_Weapon_2_SalvoStockIndex;Turret_1_Weapon_3_Ammunition;Turret_1_Weapon_3_NbWeapons;Turret_1_Weapon_3_SalvoStockIndex;Turret_2_AngleRotationMax;Turret_2_AngleRotationMaxPitch;Turret_2_AngleRotationMinPitch;Turret_2_VitesseRotation;Turret_2_Weapon_1_Ammunition;Turret_2_Weapon_1_NbWeapons;Turret_2_Weapon_1_SalvoStockIndex;Turret_3_AngleRotationMax;Turret_3_AngleRotationMaxPitch;Turret_3_AngleRotationMinPitch;Turret_3_VitesseRotation;Turret_3_Weapon_1_Ammunition;Turret_3_Weapon_1_NbWeapons;Turret_3_Weapon_1_SalvoStockIndex;Turret_4_AngleRotationMax;Turret_4_AngleRotationMaxPitch;Turret_4_AngleRotationMinPitch;Turret_4_VitesseRotation;Turret_4_Weapon_1_Ammunition;Turret_4_Weapon_1_NbWeapons;Turret_4_Weapon_1_SalvoStockIndex;Turret_5_AngleRotationMax;Turret_5_AngleRotationMaxPitch;Turret_5_AngleRotationMinPitch;Turret_5_VitesseRotation;Turret_5_Weapon_1_Ammunition;Turret_5_Weapon_1_NbWeapons;Turret_5_Weapon_1_SalvoStockIndex
"WeaponDescriptor_Engineers_CMD_SOV";"[80, 8, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_AK_74";4;0;;;;;;;;;;;"Ammo_RocketInf_RPG7VL";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_CMD_UK";"[360, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_PM_Sterling";6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_CMD_VDV_SOV";"[80, 8, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_AKS_74";4;0;;;;;;;;;;;"Ammo_RocketInf_RPG7";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_DDR";"[140, 80, 5, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_Mpi_AK_74N";7;0;;;;;;;;;;;"Ammo_MMG_PKM_7_62mm";1;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_Dragon_US";"[200, 6, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_M16";10;0;;;;;;;;;;;"Ammo_M47_DRAGON";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_Flam_DDR";"[120, 80, 15, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_Mpi_AK_74N";6;0;;;;;;;;;;;"Ammo_MMG_PKM_7_62mm";1;1;;;;;"Ammo_flamethrower_LPO";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_Flam_RFA";"[200, 6, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_PM_uzi";10;0;;;;;;;;;;;"Ammo_RocketInf_Handflammpatrone";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_Flam_SOV";"[140, 80, 4, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_AK_74";7;0;;;;;;;;;;;"Ammo_MMG_PKM_7_62mm";1;1;;;;;"Ammo_RocketInf_RPO_A_93mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_Flam_VDV_SOV";"[80, 90, 4, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_AKS_74";4;0;;;;;;;;;;;"Ammo_SAW_RPK_74_5_56mm";1;1;;;;;"Ammo_RocketInf_RPO_A_93mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_Flash_US";"[100, 4, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_M16";5;0;;;;;;;;;;;"Ammo_RocketInf_M202_Flash_66mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_RFA";"[180, 90, 5, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_G3KA4";9;0;;;;;;;;;;;"Ammo_MMG_inf__MG3_7_62mm";1;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_Reserve_RFA";"[120, 5, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_PM_uzi";6;0;;;;;;;;;;;"Ammo_Grenade_Satchel_Charge";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_SOV";"[140, 80, 5, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_AK_74";7;0;;;;;;;;;;;"Ammo_MMG_PKM_7_62mm";1;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_UK";"[270, 180, 5, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_L85A1";6;0;;;;;;;;;;;"Ammo_SAW_L86A1_5_56mm";2;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_US";"[180, 80, 5, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_M16";9;0;;;;;;;;;;;"Ammo_MMG_M60_7_62mm";1;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Engineers_VDV_SOV";"[80, 90, 6, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_AKS_74";4;0;;;;;;;;;;;"Ammo_SAW_RPK_74_5_56mm";1;1;;;;;"Ammo_RocketInf_RPG7";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Escorte_FR";"[160, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_FAMAS";8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FH70_155mm_RFA";"[9, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_FH70_Howitzer_155mm";1;0;"Ammo_Howz_Canon_FH70_Howitzer_155mm_SMOKE";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FH70_155mm_UK";"[9, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_FH70_Howitzer_155mm";1;0;"Ammo_Howz_Canon_FH70_Howitzer_155mm_SMOKE";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV101_Scorpion_BEL";"[40, 45, 1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_76mm_L23A1";1;0;"Ammo_Canon_HE_76mm_L23A1";1;0;;;;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_L43A1_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV101_Scorpion_UK";"[40, 45, 1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_76mm_L23A1";1;0;"Ammo_Canon_HE_76mm_L23A1";1;0;;;;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_L43A1_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV102_Striker_BEL";"[2, 1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.08726646259971647;0.7853981633974483;-0.6108652381980153;1.0471975511965976;"Ammo_ATGM_Swingfire_x5";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV102_Striker_UK";"[2, 1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.08726646259971647;0.7853981633974483;-0.6108652381980153;1.0471975511965976;"Ammo_ATGM_Swingfire_x5";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV103_Spartan_BEL";"[30, 1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_FN_MAG_7_62mm";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV103_Spartan_UK";"[30, 1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_L37A2_7_62mm";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV105_Sultan_BEL";"[1, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV105_Sultan_UK";"[1, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV107_Scimitar_BEL";"[20, 40, 1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.3962634015954636;"Ammo_AutoCanon_AP_30mm_L21A1_RARDEN";1;0;"Ammo_AutoCanon_HE_30mm_L21A1_RARDEN";1;0;;;;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_L43A1_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV107_Scimitar_UK";"[20, 40, 1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.3962634015954636;"Ammo_AutoCanon_AP_30mm_L21A1_RARDEN";1;0;"Ammo_AutoCanon_HE_30mm_L21A1_RARDEN";1;0;;;;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_L43A1_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV120_Spartan_MCT_UK";"[6, 50, 1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.7853981633974483;-0.17453292519943295;1.0471975511965976;"Ammo_ATGM_MILAN_2_x2";1;0;;;;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_L37A2_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV4003_Centurion_AVRE_UK";"[20, 43, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_HE_165mm_AVRE";1;0;;;;;;;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_L8A2_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV4201_Chieftain_Mk11_CMD_UK";"[62, 42, 42, 1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_120_mm_L11A5_Mk10";1;0;"Ammo_Canon_HE_120_mm_L11A5_Mk10";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_L37A2_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_L8A2_7_62mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_FV4201_Chieftain_Mk11_UK";"[62, 42, 42, 1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_120_mm_L11A5_Mk10";1;0;"Ammo_Canon_HE_120_mm_L11A5_Mk10";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_L37A2_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_L8A2_7_62mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_FV4201_Chieftain_Mk9_UK";"[62, 42, 42, 1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Canon_AP_120_mm_L11A5_Mk9";1;0;"Ammo_Canon_HE_120_mm_L11A5_Mk9";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_L37A2_7_62mm";1;1;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_L8A2_7_62mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_FV432_Mortar_UK";"[32, 32, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.5235987755982988;1.53588974175501;0.08726646259971647;1.0471975511965976;"Ammo_Mortier_L16_82mm";1;0;"Ammo_Mortier_L16_82mm_SMOKE";1;0;;;;6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_MMG_L37A2_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV432_UK";"[15, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_MMG_L37A2_7_62mm";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV433_Abbot_UK";"[7, 6, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.2617993877991494;1.3089969389957472;-0.17453292519943295;1.0471975511965976;"Ammo_Howz_Canon_L13A1_Howitzer_105mm";1;0;"Ammo_Howz_Canon_L13A1__Howitzer_105mm_SMOKE";1;0;"Ammo_MMG_L43A1_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV438_Swingfire_UK";"[8, 1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";0.08726646259971647;0.7853981633974483;-0.6108652381980153;1.0471975511965976;"Ammo_ATGM_Swingfire_x2";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FV721_Fox_UK";"[12, 40, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.3962634015954636;"Ammo_AutoCanon_AP_30mm_L21A1_RARDEN";1;0;"Ammo_AutoCanon_HE_30mm_L21A1_RARDEN";1;0;;;;0.017453292519943295;0.13962634015954636;-0.13962634015954636;1.5707963267948966;"Ammo_MMG_L37A2_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirm_B1_RFA";"[140, 90, 5, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_PM_MP_5SD";7;0;;;;;;;;;;;"Ammo_SAW_HK21_7_62mm";1;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirm_RFA";"[140, 90, 6, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_G3KA4";7;0;;;;;;;;;;;"Ammo_MMG_inf__MG3_7_62mm";1;1;;;;;"Ammo_RocketInf_PzF_3";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_CMD_DDR";"[80, 6, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_Mpi_AKS_74NK";4;0;;;;;;;;;;;"Ammo_RocketInf_RPG18_64mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_CMD_RFA";"[120, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_G3KA4";6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_DDR";"[140, 90, 6, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_Mpi_AKS_74NK";7;0;;;;;;;;;;;"Ammo_SAW_lMG_K_7_62mm";1;1;;;;;"Ammo_RocketInf_RPG7VL";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_FalseFlag_CMD_DDR";"[60, 6, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_M16";3;0;;;;;;;;;;;"Ammo_RocketInf_M72_LAW_66mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_FalseFlag_DDR";"[120, 180, 6, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_M16";6;0;;;;;;;;;;;"Ammo_SAW_M249_5_56mm";2;1;;;;;"Ammo_RocketInf_M72_LAW_66mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_FlaseFlag_Demo_DDR";"[120, 160, 6, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_M16";6;0;;;;;;;;;;;"Ammo_MMG_M60_7_62mm";2;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_HMG_DDR";"[80, 270, 4, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_Mpi_AKS_74NK";4;0;;;;;;;;;;;"Ammo_MMG_PKM_7_62mm";3;1;;;;;"Ammo_RocketInf_RPG18_64mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_Metys_DDR";"[140, 90, 4, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_Mpi_AKS_74NK";7;0;;;;;;;;;;;"Ammo_SAW_lMG_K_7_62mm";1;1;;;;;"Ammo_ATGM_9K115_Metis_M";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Fallschirmjager_Scout_RFA";"[60, 90, 6, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_G3KA4";3;0;;;;;;;;;;;"Ammo_MMG_inf__MG3_7_62mm";1;1;;;;;"Ammo_RocketInf_PzF_3";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Feldgendarmerie_RFA";"[80, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_PM_MP_5A3";4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Fernspaher_RFA";"[100, 90, 5, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_PM_MP_5SD";5;0;;;;;;;;;;;"Ammo_SAW_HK21_7_62mm";1;1;;;;;"Ammo_Grenade_Satchel_Charge";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Ferret_Mk2_UK";"[15, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.7853981633974483;-0.17453292519943295;1.0471975511965976;"Ammo_MMG_L37A2_7_62mm";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_FireSupport_SOV";"[80, 12, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_AK_74";4;0;;;;;;;;;;;"Ammo_RocketInf_RPG29_105mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_GAZ_66B_ZU_SOV";"[10, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_DCA_2_canon_ZU23_2_23mm";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Gendarmerie_FR";"[80, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_PM_MAT_49";4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Gepard_1A2_RFA";"[8, 1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;1.3089969389957472;-0.2617993877991494;2.0943951023931953;"Ammo_DCA_2_canons_Oerlikon_GDF_35mm";1;0;"Ammo_SMOKE_Vehicle_Grenadex8";1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_GreenBerets_CMD_US";"[180, 270, 8, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_PM_M4_Carbine";9;0;;;;;;;;;;;"Ammo_SAW_M249_5_56mm";3;1;;;;;"Ammo_RocketInf_M202_Flash_66mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_GreenBerets_US";"[80, 180, 8, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_M16";4;0;;;;;;;;;;;"Ammo_SAW_M249_5_56mm";2;1;;;;;"Ammo_RocketInf_AT4_83mm";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Grenzer_CMD_DDR";"[40, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_KMS_72";2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Grenzer_DDR";"[120, 90, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_KMS_72";6;0;;;;;;;;;;;"Ammo_SAW_lMG_K_7_62mm";1;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_Groupe_AT_FR";"[140, 4, 4, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_FAMAS";7;0;;;;;;;;;;;"Ammo_RocketInf_APILAS";1;1;;;;;"Ammo_RocketInf_APILAS";1;2;;;;;;;;;;;;;;
"WeaponDescriptor_Gun_Group_UK";"[90, 160, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";;;;;"Ammo_FM_L85A1";2;0;;;;;;;;;;;"Ammo_MMG_inf_MAG_7_62mm";2;1;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_AANF1_FR";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_7_62mm_AANF1";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_AANF1_para_FR";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_7_62mm_AANF1";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_AGS17_DDR";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Lance_grenade_AGS17";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_AGS17_SOV";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Lance_grenade_AGS17";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_AGS17_VDV_SOV";"[100, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_Lance_grenade_AGS17";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_KPVT_SOV";"[80, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_14_5_mm_KPVT";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_M2HB_AB_US";"[80, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_12_7_mm_M2HB";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_M2HB_FR";"[80, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_12_7_mm_M2HB";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_M2HB_US";"[80, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_12_7_mm_M2HB";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_M2HB_para_FR";"[80, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_12_7_mm_M2HB";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"WeaponDescriptor_HMGteam_M2HB_para_UK";"[80, -1, -1, -1, -1, -1]";0;"[0, 0, 0, 0, 0, 0, 0]";6.283185307179586;0.4363323129985824;-0.17453292519943295;1.0471975511965976;"Ammo_HMG_inf_12_7_mm_M2HB";1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
