Ammunition;Name;TypeCategoryName;Caliber;TraitsToken;Level;Arme;Puissance;ShotsBeforeMaxNoise;NbTirParSalves;TempsEntreDeuxTirs;TempsEntreDeuxSalves;PorteeMaximale;PorteeMinimale;PorteeMaximaleTBA;PorteeMinimaleTBA;PorteeMaximaleHA;PorteeMinimaleHA;AltitudeAPorteeMaximale;AltitudeAPorteeMinimale;AffecteParNombre;AngleDispersion;DispersionAtMaxRange;DispersionAtMinRange;RadiusSplashPhysicalDamages;PhysicalDamages;RadiusSplashSuppressDamages;SuppressDamages;RayonPinned;AllowSuppressDamageWhenNoImpact;TirIndirect;TirReflexe;InterdireTirReflexe;NoiseDissimulationMalus;BaseCriticModifier;EBaseHitValueModifier_Idling;EBaseHitValueModifier_Moving;MaxSuccessiveHitCount;TempsDeVisee;SupplyCost;CanShootOnPosition;CanShootWhileMoving;NbrProjectilesSimultanes;MissileDescriptor;SmokeDescriptor;FireDescriptor;CanHarmInfantry;CanHarmVehicles;CanHarmHelicopters;CanHarmAirplanes;CanHarmGuidedMissiles;IsHarmlessForAllies;PiercingWeapon;DamageTypeEvolutionOverRangeDescriptor;FlightTimeForSpeed;DistanceForSpeed
"Ammo_Howz_Canon_M201A1_Howitzer_203mm_late";"FBSWAUVCRP";"KKZDHFFCTH";"LYRGNTHEMV";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='howz' Index=1)";100.0;2;2;6.0;25.0;24734.98233215548;2120.141342756184;0.0;0.0;0.0;0.0;;;0;0.0;176.67844522968198;176.67844522968198;100.35335689045937;3.045;107.773851590106;134.0;141.3427561837456;1;1;0;0;2.0;25;0;0;;15.0;406;1;0;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;25.0;38871.02473498233
"Ammo_Howz_Canon_M201A1_Howitzer_203mm_late_SMOKE";"NSZCBJGOTI";"KKZDHFFCTH";"YNFNTRCWAJ";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;2;2;6.0;25.0;24734.98233215548;2120.141342756184;0.0;0.0;0.0;0.0;7067.137809187279;141.3427561837456;0;0.0;176.67844522968198;176.67844522968198;1.76678445229682;0.12;0.35335689045936397;7.0;141.3427561837456;1;1;0;0;2.0;25;0;0;;15.0;20;1;0;1;;"Descriptor_Smoke_Fumi203mm";"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;25.0;38871.02473498233
"Ammo_Howz_Canon_M46_Howitzer_130mm";"TUKAFNJTOD";"KKZDHFFCTH";"PELGTHCREA";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='howz' Index=1)";100.0;2;4;3.0;15.0;28269.964664310955;2120.141342756184;0.0;0.0;0.0;0.0;5300.3533568904595;106.00706713780919;0;0.0;176.67844522968198;176.67844522968198;60.42402826855124;1.83;64.66431095406361;81.0;141.3427561837456;1;1;0;0;2.0;25;0;0;;15.0;488;1;0;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;25.0;28269.964664310955
"Ammo_Howz_Canon_M46_Howitzer_130mm_SMOKE";"TUKAFNJTOD";"KKZDHFFCTH";"PELGTHCREA";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;2;4;3.0;15.0;28269.964664310955;2120.141342756184;0.0;0.0;0.0;0.0;5300.3533568904595;106.00706713780919;0;0.0;176.67844522968198;176.67844522968198;1.76678445229682;0.12;0.35335689045936397;7.0;141.3427561837456;1;1;0;0;2.0;25;0;0;;15.0;40;1;0;1;;"Descriptor_Smoke_Fumi120mm";"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;25.0;28269.964664310955
"Ammo_Howz_GCT_F1_155mm";"MJGTCSNBYE";"KKZDHFFCTH";"NEFXGAQKIM";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='howz' Index=1)";100.0;2;4;5.0;20.0;24734.98233215548;2120.141342756184;0.0;0.0;0.0;0.0;5300.3533568904595;106.00706713780919;0;0.0;176.67844522968198;176.67844522968198;76.67844522968198;2.325;82.3321554770318;102.0;141.3427561837456;1;1;0;0;2.0;25;0;0;;15.0;620;1;0;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;25.0;24734.98233215548
"Ammo_Lance_grenade_AGS17";"HWAVYQVEYD";"DOXFRWXQZK";"ZEOWUWRKVR";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;1;5;0.4;3.0;1414.8409893992934;35.3356890459364;0.0;0.0;0.0;0.0;35.3356890459364;17.6678445229682;0;0.0;70.6713780918728;17.6678445229682;7.06713780918728;0.48;14.13427561837456;26.0;141.3427561837456;0;1;1;0;2.0;25;3;1;;3.0;200;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;2.31;1236.7491166077739
"Ammo_Lance_grenade_Mk19_40mm_Twin";"MLVBCHCRXI";"DOXFRWXQZK";"FYQFDOKHUR";"['MOTION', 'HE']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;1;5;0.4;3.0;1414.8409893992934;35.3356890459364;0.0;0.0;0.0;0.0;14.13427561837456;7.06713780918728;0;0.0;70.6713780918728;17.6678445229682;7.06713780918728;0.48;14.13427561837456;26.0;141.3427561837456;1;1;1;0;2.0;25;15;10;;3.0;200;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;2.31;1236.7491166077739
"Ammo_M185_155mm";"RIBAYLGNYM";"KKZDHFFCTH";"155mm";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='howz' Index=1)";100.0;2;4;5.0;20.0;21200.0;2120.141342756184;0.0;0.0;0.0;0.0;7067.137809187279;176.67844522968198;0;0.0;176.67844522968198;176.67844522968198;76.67844522968198;2.325;82.3321554770318;102.0;141.3427561837456;0;1;0;0;2.0;25;0;0;;15.0;620;1;0;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;25.0;21200.0
"Ammo_M185_155mm_Direct";"BJXUMSVALI";"KKZDHFFCTH";"155mm";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='howz' Index=1)";100.0;2;4;5.0;20.0;21200.0;2120.141342756184;0.0;0.0;0.0;0.0;42.40282685512368;21.20141342756184;0;0.0;176.67844522968198;176.67844522968198;76.67844522968198;2.325;82.3321554770318;102.0;141.3427561837456;1;1;0;0;2.0;25;0.0;0.0;;15.0;620;1;0;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;25.0;21200.0
"Ammo_M185_155mm_NUKE";"WWQICVFGFH";"KKZDHFFCTH";"ASGRSVCWQS";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='howz' Index=1)";100.0;2;4;5.0;20.0;21200.0;2120.141342756184;0.0;0.0;0.0;0.0;8833.9222614841;176.67844522968198;0;0.0;176.67844522968198;176.67844522968198;76.67844522968198;2.325;82.3321554770318;102.0;141.3427561837456;0;1;0;0;2.0;25;0.0;0.0;;15.0;620;1;0;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;25.0;21200.0
"Ammo_M185_155mm_SMOKE";"RCEPHRKWRY";"KKZDHFFCTH";"155mm";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;2;4;5.0;20.0;21200.0;2120.141342756184;0.0;0.0;0.0;0.0;7067.137809187279;176.67844522968198;0;0.0;176.67844522968198;176.67844522968198;1.76678445229682;0.12;0.35335689045936397;7.0;141.3427561837456;0;1;0;0;2.0;25;0;0;;15.0;40;1;0;1;;"Descriptor_Smoke_Fumi152mm";"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;25.0;21200.0
"Ammo_M712_155mm_COPPERHEAD";"RIBAYLGNYM";"KKZDHFFCTH";"AHYBDQKCQN";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='howz' Index=1)";100.0;2;4;5.0;20.0;21200.0;2120.141342756184;0.0;0.0;0.0;0.0;1766.7844522968198;70.6713780918728;0;0.0;176.67844522968198;176.67844522968198;76.67844522968198;2.325;82.3321554770318;102.0;141.3427561837456;0;1;0;0;2.0;25;0.0;0.0;;15.0;620;1;0;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;25.0;21200.0
"Ammo_MMG_AANF1_7_62mm";"YOTAQAJQEW";"BBQBDWUTJX";"WAUEDXRBRH";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;7;0.2;3.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;5.30035335689046;;4.946996466431096;0.28;4.946996466431096;6.0;141.3427561837456;0;0;1;0;2.0;25;8;2;1;0.8;7;1;1;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_FN_MAG_7_62mm";"NIQSQMBBBZ";"BBQBDWUTJX";"WAUEDXRBRH";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;7;0.2;3.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;5.30035335689046;;4.946996466431096;0.28;4.946996466431096;6.0;141.3427561837456;0;0;1;0;2.0;25;8;3;1;0.8;7;1;1;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_L37A2_7_62mm";"UOTPORVZZA";"BBQBDWUTJX";"WAUEDXRBRH";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;7;0.2;3.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;5.30035335689046;;4.946996466431096;0.28;4.946996466431096;6.0;141.3427561837456;0;0;1;0;2.0;25;8;3;1;0.8;7;1;1;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_L43A1_7_62mm";"MWCPVVGBAX";"BBQBDWUTJX";"WAUEDXRBRH";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;7;0.2;3.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;5.30035335689046;;4.946996466431096;0.28;4.946996466431096;6.0;141.3427561837456;0;0;1;0;2.0;25;7;1;1;0.8;7;1;1;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_L8A2_7_62mm";"UIRROWGHJV";"BBQBDWUTJX";"WAUEDXRBRH";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;7;0.2;3.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;5.30035335689046;;4.946996466431096;0.28;4.946996466431096;6.0;141.3427561837456;0;0;1;0;2.0;25;7;5;1;0.8;7;1;1;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_L94A1_7_62mm";"IJHMIXERSD";"BBQBDWUTJX";"WAUEDXRBRH";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;7;0.2;3.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;5.30035335689046;;4.946996466431096;0.28;4.946996466431096;6.0;141.3427561837456;0;0;1;0;2.0;25;7;2;1;0.8;7;1;1;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_M240_7_62mm";"FBTTAUJYIK";"BBQBDWUTJX";"HVKSZGQEOX";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;7;0.2;3.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;5.30035335689046;;4.946996466431096;0.28;4.946996466431096;6.0;141.3427561837456;0;0;1;0;2.0;25;7;1;1;0.8;7;1;1;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_M240_abrams_7_62mm";"FBTTAUJYIK";"BBQBDWUTJX";"HVKSZGQEOX";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;7;0.2;3.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;5.30035335689046;;4.946996466431096;0.28;4.946996466431096;6.0;141.3427561837456;0;0;1;0;2.0;25;8;1;1;0.8;7;1;1;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_M240d_7_62mm";"FQVQPCDBOS";"BBQBDWUTJX";"HVKSZGQEOX";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;7;0.2;3.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;5.30035335689046;;4.946996466431096;0.28;4.946996466431096;6.0;141.3427561837456;0;0;1;0;2.0;25;7;1;1;0.8;7;1;1;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_M60_7_62mm";"AFJCOTRQIO";"BBQBDWUTJX";"HZTSKUHHBI";"['STAT']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;1;1.0;2.5;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;26.501766784452297;10.60070671378092;0.0;0.11;11.660777385159012;33.0;141.3427561837456;0;0;1;0;2.0;25;30;0;1;1.0;10;1;0;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_MG3_7_62mm";"OBSQQPAYMY";"BBQBDWUTJX";"WAUEDXRBRH";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;7;0.2;3.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;5.30035335689046;;4.946996466431096;0.28;4.946996466431096;6.0;141.3427561837456;0;0;1;0;2.0;25;10;5;1;0.8;7;1;1;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_PKM_7_62mm";"DYJVEUAGFP";"BBQBDWUTJX";"HZTSKUHHBI";"['STAT']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;1;1.0;2.5;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;26.501766784452297;10.60070671378092;0.0;0.11;11.660777385159012;33.0;141.3427561837456;0;0;1;0;2.0;25;30;0;1;1.0;10;1;0;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_PKT_7_62mm";"DYCXHURQMX";"BBQBDWUTJX";"ZMMBFKRQQR";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";250.0;3;7;0.2;3.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;5.30035335689046;;4.946996466431096;0.28;4.946996466431096;6.0;28.26855123674912;0;0;1;0;2.0;25;6;3;1;0.8;7;1;1;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_SGMB_7_62mm";"GYRPBPCKNG";"BBQBDWUTJX";"ZMMBFKRQQR";"['MOTION']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";250.0;3;7;0.2;3.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;5.30035335689046;;4.946996466431096;0.28;4.946996466431096;6.0;28.26855123674912;0;0;1;0;2.0;25;7;1;1;0.8;7;1;1;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_inf__MG3_7_62mm";"OBSQQPAYMY";"BBQBDWUTJX";"HZTSKUHHBI";"['STAT']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;1;1.0;2.0;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;17.6678445229682;3.53356890459364;0.0;0.11;11.660777385159012;33.0;141.3427561837456;0;0;1;0;2.0;25;30;0;1;1.0;10;1;0;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MMG_inf_MAG_7_62mm";"NIQSQMBBBZ";"BBQBDWUTJX";"HZTSKUHHBI";"['STAT']";3;" TDamageTypeRTTI(Family='fmballe' Index=3)";100.0;3;1;1.0;2.5;885.1590106007068;70.6713780918728;530.035335689046;0.0;0.0;0.0;10.60070671378092;5.30035335689046;1;0.0;26.501766784452297;10.60070671378092;0.0;0.11;11.660777385159012;33.0;141.3427561837456;0;0;1;0;2.0;25;30;0;1;1.0;10;1;0;1;;;;1;1;1;1;1;1;0;"DamageTypeEvolutionOverRangeDescriptor_AP1_1Km";0.8;530.035335689046
"Ammo_MW1_dispenser";"GRJBFYQFRM";"ODPPNIUOYS";"FBFOWLPIBS";"['MOTION', 'cluster']";3;" TDamageTypeRTTI(Family='cluster' Index=1)";100.0;5;12;0.1;2.0;704.9469964664311;176.67844522968198;0.0;0.0;0.0;0.0;14.13427561837456;7.06713780918728;0;0.02;141.3427561837456;141.3427561837456;141.3427561837456;1.92;141.3427561837456;200.0;141.3427561837456;0;1;0;0;2.0;25;10;10;;0.0;3000;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;3.0;1766.7844522968198
"Ammo_Mort_Avion_ExtraLourd";"None";"None";"";;5;" TDamageTypeRTTI(Family='he' Index=1)";500.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;106.00706713780919;6.0;212.01413427561837;300.0;282.6855123674912;1;1;1;0;1.0;0;0.0;0.0;;0.0;;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mort_Avion_Leger";"None";"None";"";;5;" TDamageTypeRTTI(Family='he' Index=1)";250.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;53.003533568904594;3.0;106.00706713780919;150.0;141.3427561837456;1;1;1;0;1.0;0;0.0;0.0;;0.0;;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mort_Avion_Lourd";"None";"None";"";;5;" TDamageTypeRTTI(Family='he' Index=1)";450.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;88.33922261484099;5.0;176.67844522968198;250.0;176.67844522968198;1;1;1;0;1.0;0;0.0;0.0;;0.0;;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mort_Avion_Moyen";"None";"None";"";;5;" TDamageTypeRTTI(Family='he' Index=1)";350.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;70.6713780918728;4.0;141.3427561837456;200.0;159.01060070671377;1;1;1;0;1.0;0;0.0;0.0;;0.0;;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mort_Avion_UltraLourd";"None";"None";"";;5;" TDamageTypeRTTI(Family='he' Index=1)";600.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;123.67491166077738;7.0;247.34982332155477;350.0;353.35689045936397;1;1;1;0;1.0;0;0.0;0.0;;0.0;;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mort_Helico_Leger";"None";"None";"";;5;" TDamageTypeRTTI(Family='he' Index=1)";250.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;35.3356890459364;3.0;106.00706713780919;150.0;141.3427561837456;1;1;1;0;1.0;0;0.0;0.0;;0.0;;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mort_Helico_Moyen";"None";"None";"";;5;" TDamageTypeRTTI(Family='he' Index=1)";350.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;56.53710247349824;4.0;141.3427561837456;200.0;159.01060070671377;1;1;1;0;1.0;0;0.0;0.0;;0.0;;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mort_Helico_Ultra_Leger";"None";"None";"";;5;" TDamageTypeRTTI(Family='he' Index=1)";250.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;35.3356890459364;2.0;106.00706713780919;100.0;141.3427561837456;1;1;1;0;1.0;0;0.0;0.0;;0.0;;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mort_Unite_faible";"None";"None";"";;5;" TDamageTypeRTTI(Family='he' Index=1)";450.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;31.80212014134276;0.25;176.67844522968198;50.0;176.67844522968198;1;1;1;0;1.0;0;0.0;0.0;;0.0;;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mort_Unite_forte";"None";"None";"";;5;" TDamageTypeRTTI(Family='he' Index=1)";600.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;31.80212014134276;1.0;353.35689045936397;100.0;353.35689045936397;1;1;1;0;1.0;0;0.0;0.0;;0.0;;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mort_Unite_infanterie";"None";"None";"";;5;" TDamageTypeRTTI(Family='suppress' Index=1)";450.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;0.0;0.0;176.67844522968198;50.0;176.67844522968198;0;1;1;0;1.0;0;0.0;0.0;;0.0;;0;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mort_Unite_moyenne";"None";"None";"";;5;" TDamageTypeRTTI(Family='suppress' Index=1)";500.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;0.0;0.0;265.017667844523;75.0;282.6855123674912;0;1;1;0;1.0;0;0.0;0.0;;0.0;;0;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mort_Unite_ravitaillement";"None";"None";"";;5;" TDamageTypeRTTI(Family='he' Index=1)";600.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;141.3427561837456;5.0;353.35689045936397;400.0;353.35689045936397;1;1;1;0;1.0;0;0.0;0.0;;0.0;;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mort_Unite_suicide";"None";"None";"";;5;" TDamageTypeRTTI(Family='he' Index=1)";600.0;1;1;0.5;1.0;174.91166077738515;0.0;0.0;0.0;0.0;0.0;;;0;0.0;3.53356890459364;;212.01413427561837;30.0;424.02826855123675;1500.0;353.35689045936397;1;1;1;0;1.0;0;0.0;0.0;;0.0;;1;1;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;;
"Ammo_Mortier_2S12_120mm";"BUDEFKZPMQ";"HYUWZSIKYW";"XYZPPNZEHG";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='howz' Index=1)";100.0;2;3;3.0;5.0;6714.840989399294;671.3780918727915;0.0;0.0;0.0;0.0;1766.7844522968198;88.33922261484099;0;0.0;441.69611307420496;70.6713780918728;60.42402826855124;1.83;64.66431095406361;81.0;141.3427561837456;1;1;0;0;2.0;25;0;0;;5.0;366;1;0;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;16.0;6714.840989399294
"Ammo_Mortier_2S12_120mm_SMOKE";"BUDEFKZPMQ";"HYUWZSIKYW";"UAMGVQLVMC";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;2;4;3.0;5.0;6714.840989399294;671.3780918727915;0.0;0.0;0.0;0.0;1766.7844522968198;88.33922261484099;0;0.0;441.69611307420496;70.6713780918728;1.76678445229682;0.12;0.35335689045936397;7.0;141.3427561837456;1;1;0;0;2.0;25;0;0;;5.0;40;1;0;1;;"Descriptor_Smoke_Fumi120mm";"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;16.0;6714.840989399294
"Ammo_Mortier_60mm_longue_portee";"ABVHMMYNTR";"HYUWZSIKYW";"QVJMKBEPGN";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='howz' Index=1)";100.0;2;5;3.0;5.0;4239.929328621908;424.02826855123675;0.0;0.0;0.0;0.0;1766.7844522968198;88.33922261484099;0;0.0;441.69611307420496;70.6713780918728;29.681978798586574;0.9;31.80212014134276;40.0;141.3427561837456;1;1;0;0;2.0;25;0;0;;5.0;300;1;0;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;16.0;4632.508833922262
"Ammo_Mortier_81mm";"LAPHZRXWHU";"HYUWZSIKYW";"QVJMKBEPGN";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='howz' Index=1)";100.0;2;5;3.0;5.0;4944.876325088339;494.69964664310953;0.0;0.0;0.0;0.0;1766.7844522968198;88.33922261484099;0;0.0;441.69611307420496;70.6713780918728;39.92932862190813;1.215;43.109540636042404;53.0;141.3427561837456;1;1;0;0;2.0;25;0;0;;5.0;405;1;0;1;;;"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;16.0;4944.876325088339
"Ammo_Mortier_81mm_SMOKE";"LAPHZRXWHU";"HYUWZSIKYW";"QVJMKBEPGN";"['STAT', 'HE', 'IND']";3;" TDamageTypeRTTI(Family='he' Index=1)";100.0;2;5;3.0;5.0;4944.876325088339;494.69964664310953;0.0;0.0;0.0;0.0;1766.7844522968198;88.33922261484099;0;0.0;441.69611307420496;70.6713780918728;1.76678445229682;0.12;0.35335689045936397;7.0;141.3427561837456;1;1;0;0;2.0;25;0;0;;5.0;50;1;0;1;;"Descriptor_Smoke_Fumi81mm";"Descriptor_Fire_Incendie";1;1;1;1;1;0;0;;16.0;4944.876325088339
